CEP,Endereço,Pais
75046,"Garland, TX", USA
75047,"Garland, TX", USA
75048,"Sachse, TX", USA
75049,"Garland, TX", USA
75050,"Grand Prairie, TX", USA
75051,"Grand Prairie, TX", USA
75052,"Grand Prairie, TX", USA
75053,"Grand Prairie, TX", USA
75054,"Grand Prairie, TX", USA
75056,"The Colony, TX", USA
75057,"Lewisville, TX", USA
75058,"Gunter, TX", USA
75060,"Irving, TX", USA
75061,"Irving, TX", USA
75062,"Irving, TX", USA
75063,"Irving, TX", USA
75065,"Lake Dallas, TX", USA
75067,"Lewisville, TX", USA
75068,"Little Elm, TX", USA
75069,"Mckinney, TX", USA
75070,"Mckinney, TX", USA
75071,"Mckinney, TX", USA
75074,"Plano, TX", USA
75075,"Plano, TX", USA
75076,"Pottsboro, TX", USA
75077,"Lewisville, TX", USA
75078,"Prosper, TX", USA
75080,"Richardson, TX", USA
75081,"Richardson, TX", USA
75082,"Richardson, TX", USA
75083,"Richardson, TX", USA
75085,"Richardson, TX", USA
75086,"Plano, TX", USA
75087,"Rockwall, TX", USA
75088,"Rowlett, TX", USA
75089,"Rowlett, TX", USA
75090,"Sherman, TX", USA
75091,"Sherman, TX", USA
75092,"Sherman, TX", USA
75093,"Plano, TX", USA
75094,"Plano, TX", USA
75097,"Weston, TX", USA
75098,"Wylie, TX", USA
75099,"Coppell, TX", USA
75101,"Bardwell, TX", USA
75102,"Barry, TX", USA
75103,"Canton, TX", USA
75104,"Cedar Hill, TX", USA
75105,"Chatfield, TX", USA
75106,"Cedar Hill, TX", USA
75109,"Corsicana, TX", USA
75110,"Corsicana, TX", USA
75114,"Crandall, TX", USA
75115,"Desoto, TX", USA
75116,"Duncanville, TX", USA
75117,"Edgewood, TX", USA
75118,"Elmo, TX", USA
75119,"Ennis, TX", USA
75120,"Ennis, TX", USA
75121,"Copeville, TX", USA
75123,"Desoto, TX", USA
75124,"Eustace, TX", USA
75125,"Ferris, TX", USA
75126,"Forney, TX", USA
75127,"Fruitvale, TX", USA
75132,"Fate, TX", USA
75134,"Lancaster, TX", USA
75135,"Caddo Mills, TX", USA
75137,"Duncanville, TX", USA
75138,"Duncanville, TX", USA
75140,"Grand Saline, TX", USA
75141,"Hutchins, TX", USA
75142,"Kaufman, TX", USA
75143,"Kemp, TX", USA
75144,"Kerens, TX", USA
75146,"Lancaster, TX", USA
75147,"Mabank, TX", USA
75148,"Malakoff, TX", USA
75149,"Mesquite, TX", USA
75150,"Mesquite, TX", USA
75151,"Corsicana, TX", USA
75152,"Palmer, TX", USA
75153,"Powell, TX", USA
75154,"Red Oak, TX", USA
75155,"Rice, TX", USA
75156,"Mabank, TX", USA
75157,"Rosser, TX", USA
75158,"Scurry, TX", USA
75159,"Seagoville, TX", USA
75160,"Terrell, TX", USA
75161,"Terrell, TX", USA
75163,"Trinidad, TX", USA
75164,"Josephine, TX", USA
75165,"Waxahachie, TX", USA
75166,"Lavon, TX", USA
75167,"Waxahachie, TX", USA
75168,"Waxahachie, TX", USA
75169,"Wills Point, TX", USA
75172,"Wilmer, TX", USA
75173,"Nevada, TX", USA
75180,"Balch Springs, TX", USA
75181,"Mesquite, TX", USA
75182,"Sunnyvale, TX", USA
75185,"Mesquite, TX", USA
75187,"Mesquite, TX", USA
75189,"Royse City, TX", USA
75201,"Dallas, TX", USA
75202,"Dallas, TX", USA
75203,"Dallas, TX", USA
75204,"Dallas, TX", USA
75205,"Dallas, TX", USA
75206,"Dallas, TX", USA
75207,"Dallas, TX", USA
75208,"Dallas, TX", USA
75209,"Dallas, TX", USA
75210,"Dallas, TX", USA
75211,"Dallas, TX", USA
75212,"Dallas, TX", USA
75214,"Dallas, TX", USA
75215,"Dallas, TX", USA
75216,"Dallas, TX", USA
75217,"Dallas, TX", USA
75218,"Dallas, TX", USA
75219,"Dallas, TX", USA
75220,"Dallas, TX", USA
75221,"Dallas, TX", USA
75222,"Dallas, TX", USA
75223,"Dallas, TX", USA
75224,"Dallas, TX", USA
75225,"Dallas, TX", USA
75226,"Dallas, TX", USA
75227,"Dallas, TX", USA
75228,"Dallas, TX", USA
75229,"Dallas, TX", USA
75230,"Dallas, TX", USA
75231,"Dallas, TX", USA
75232,"Dallas, TX", USA
75233,"Dallas, TX", USA
75234,"Dallas, TX", USA
75235,"Dallas, TX", USA
75236,"Dallas, TX", USA
75237,"Dallas, TX", USA
75238,"Dallas, TX", USA
75240,"Dallas, TX", USA
75241,"Dallas, TX", USA
75242,"Dallas, TX", USA
75243,"Dallas, TX", USA
75244,"Dallas, TX", USA
75246,"Dallas, TX", USA
75247,"Dallas, TX", USA
75248,"Dallas, TX", USA
75249,"Dallas, TX", USA
75250,"Dallas, TX", USA
75251,"Dallas, TX", USA
75252,"Dallas, TX", USA
75253,"Dallas, TX", USA
75254,"Dallas, TX", USA
75260,"Dallas, TX", USA
75261,"Dallas, TX", USA
75262,"Dallas, TX", USA
75263,"Dallas, TX", USA
75264,"Dallas, TX", USA
75265,"Dallas, TX", USA
75266,"Dallas, TX", USA
75267,"Dallas, TX", USA
75270,"Dallas, TX", USA
75275,"Dallas, TX", USA
75277,"Dallas, TX", USA
75283,"Dallas, TX", USA
75284,"Dallas, TX", USA
75285,"Dallas, TX", USA
75287,"Dallas, TX", USA
75301,"Dallas, TX", USA
75303,"Dallas, TX", USA
75312,"Dallas, TX", USA
75313,"Dallas, TX", USA
75315,"Dallas, TX", USA
75320,"Dallas, TX", USA
75326,"Dallas, TX", USA
75336,"Dallas, TX", USA
75339,"Dallas, TX", USA
75342,"Dallas, TX", USA
75354,"Dallas, TX", USA
75355,"Dallas, TX", USA
75356,"Dallas, TX", USA
75357,"Dallas, TX", USA
75358,"Dallas, TX", USA
75359,"Dallas, TX", USA
75360,"Dallas, TX", USA
75367,"Dallas, TX", USA
75368,"Dallas, TX", USA
75370,"Dallas, TX", USA
75371,"Dallas, TX", USA
75372,"Dallas, TX", USA
75373,"Dallas, TX", USA
75374,"Dallas, TX", USA
75376,"Dallas, TX", USA
75378,"Dallas, TX", USA
75379,"Dallas, TX", USA
75380,"Dallas, TX", USA
75381,"Dallas, TX", USA
75382,"Dallas, TX", USA
75389,"Dallas, TX", USA
75390,"Dallas, TX", USA
75391,"Dallas, TX", USA
75392,"Dallas, TX", USA
75393,"Dallas, TX", USA
75394,"Dallas, TX", USA
75395,"Dallas, TX", USA
75397,"Dallas, TX", USA
75398,"Dallas, TX", USA
75401,"Greenville, TX", USA
75402,"Greenville, TX", USA
75403,"Greenville, TX", USA
75404,"Greenville, TX", USA
75407,"Princeton, TX", USA
75409,"Anna, TX", USA
75410,"Alba, TX", USA
75411,"Arthur City, TX", USA
75412,"Bagwell, TX", USA
75413,"Bailey, TX", USA
75414,"Bells, TX", USA
75415,"Ben Franklin, TX", USA
75416,"Blossom, TX", USA
75417,"Bogata, TX", USA
75418,"Bonham, TX", USA
75420,"Brashear, TX", USA
75421,"Brookston, TX", USA
75422,"Campbell, TX", USA
75423,"Celeste, TX", USA
75424,"Blue Ridge, TX", USA
75425,"Chicota, TX", USA
75426,"Clarksville, TX", USA
75428,"Commerce, TX", USA
75429,"Commerce, TX", USA
75431,"Sacramento, TX", USA
75432,"Cooper, TX", USA
75433,"Cumby, TX", USA
75434,"Cunningham, TX", USA
75435,"Deport, TX", USA
75436,"Detroit, TX", USA
75437,"Dike, TX", USA
75438,"Dodd City, TX", USA
75439,"Ector, TX", USA
75440,"Emory, TX", USA
75441,"Enloe, TX", USA
75442,"Farmersville, TX", USA
75443,"Gober, TX", USA
75444,"Golden, TX", USA
75446,"Honey Grove, TX", USA
75447,"Ivanhoe, TX", USA
75448,"Klondike, TX", USA
75449,"Ladonia, TX", USA
75450,"Lake Creek, TX", USA
75451,"Leesburg, TX", USA
75452,"Leonard, TX", USA
75453,"Lone Oak, TX", USA
75454,"Melissa, TX", USA
75455,"Mount Pleasant, TX", USA
75456,"Mount Pleasant, TX", USA
75457,"Mount Vernon, TX", USA
75458,"Merit, TX", USA
75459,"Howe, TX", USA
75460,"Paris, TX", USA
75461,"Paris, TX", USA
75462,"Paris, TX", USA
75468,"Pattonville, TX", USA
75469,"Pecan Gap, TX", USA
75470,"Petty, TX", USA
75471,"Pickton, TX", USA
75472,"Point, TX", USA
75473,"Powderly, TX", USA
75474,"Quinlan, TX", USA
75475,"Randolph, TX", USA
75476,"Ravenna, TX", USA
75477,"Roxton, TX", USA
75478,"Saltillo, TX", USA
75479,"Savoy, TX", USA
75480,"Scroggins, TX", USA
75481,"Sulphur Bluff, TX", USA
75482,"Sulphur Springs, TX", USA
75483,"Sulphur Springs, TX", USA
75485,"Westminster, TX", USA
75486,"Sumner, TX", USA
75487,"Talco, TX", USA
78560,"La Joya, TX", USA
78561,"Lasara, TX", USA
78562,"La Villa, TX", USA
78563,"Linn, TX", USA
78564,"Lopeno, TX", USA
78565,"Los Ebanos, TX", USA
78566,"Los Fresnos, TX", USA
78567,"Los Indios, TX", USA
78568,"Lozano, TX", USA
78569,"Lyford, TX", USA
78570,"Mercedes, TX", USA
78572,"Mission, TX", USA
78573,"Mission, TX", USA
78574,"Mission, TX", USA
78575,"Olmito, TX", USA
78576,"Penitas, TX", USA
78577,"Pharr, TX", USA
78578,"Port Isabel, TX", USA
78579,"Progreso, TX", USA
78580,"Raymondville, TX", USA
78582,"Rio Grande City, TX", USA
78583,"Rio Hondo, TX", USA
78584,"Roma, TX", USA
78585,"Salineno, TX", USA
78586,"San Benito, TX", USA
78588,"San Isidro, TX", USA
78589,"San Juan, TX", USA
78590,"San Perlita, TX", USA
78591,"Santa Elena, TX", USA
78592,"Santa Maria, TX", USA
78593,"Santa Rosa, TX", USA
78594,"Sebastian, TX", USA
78595,"Sullivan City, TX", USA
78596,"Weslaco, TX", USA
78597,"South Padre Island, TX", USA
78598,"Port Mansfield, TX", USA
78599,"Weslaco, TX", USA
78602,"Bastrop, TX", USA
78604,"Belmont, TX", USA
78605,"Bertram, TX", USA
78606,"Blanco, TX", USA
78607,"Bluffton, TX", USA
78608,"Briggs, TX", USA
78609,"Buchanan Dam, TX", USA
78610,"Buda, TX", USA
78611,"Burnet, TX", USA
78612,"Cedar Creek, TX", USA
78613,"Cedar Park, TX", USA
78614,"Cost, TX", USA
78615,"Coupland, TX", USA
78616,"Dale, TX", USA
78617,"Del Valle, TX", USA
78618,"Doss, TX", USA
78619,"Driftwood, TX", USA
78620,"Dripping Springs, TX", USA
78621,"Elgin, TX", USA
78622,"Fentress, TX", USA
78623,"Fischer, TX", USA
78624,"Fredericksburg, TX", USA
78626,"Georgetown, TX", USA
78627,"Georgetown, TX", USA
78628,"Georgetown, TX", USA
78629,"Gonzales, TX", USA
78630,"Cedar Park, TX", USA
78631,"Harper, TX", USA
78632,"Harwood, TX", USA
78633,"Georgetown, TX", USA
78634,"Hutto, TX", USA
78635,"Hye, TX", USA
78636,"Johnson City, TX", USA
78638,"Kingsbury, TX", USA
78639,"Kingsland, TX", USA
78640,"Kyle, TX", USA
78641,"Leander, TX", USA
78642,"Liberty Hill, TX", USA
78643,"Llano, TX", USA
78644,"Lockhart, TX", USA
78645,"Leander, TX", USA
78646,"Leander, TX", USA
78648,"Luling, TX", USA
78650,"Sacramento, TX", USA
78651,"Mc Neil, TX", USA
78652,"Sacramento, TX", USA
78653,"Manor, TX", USA
78654,"Marble Falls, TX", USA
78655,"Martindale, TX", USA
78656,"Maxwell, TX", USA
78657,"Horseshoe Bay, TX", USA
78658,"Ottine, TX", USA
78659,"Paige, TX", USA
78660,"Pflugerville, TX", USA
78661,"Prairie Lea, TX", USA
78662,"Red Rock, TX", USA
78663,"Round Mountain, TX", USA
78664,"Round Rock, TX", USA
78665,"Round Rock, TX", USA
78666,"San Marcos, TX", USA
78667,"San Marcos, TX", USA
78669,"Spicewood, TX", USA
78670,"Staples, TX", USA
78671,"Stonewall, TX", USA
78672,"Tow, TX", USA
78673,"Walburg, TX", USA
78674,"Weir, TX", USA
78675,"Willow City, TX", USA
78676,"Wimberley, TX", USA
78677,"Wrightsboro, TX", USA
78680,"Round Rock, TX", USA
78681,"Round Rock, TX", USA
78682,"Round Rock, TX", USA
78683,"Round Rock, TX", USA
78691,"Pflugerville, TX", USA
78701,"Austin, TX", USA
78702,"Austin, TX", USA
78703,"Austin, TX", USA
78704,"Austin, TX", USA
78705,"Austin, TX", USA
78708,"Austin, TX", USA
78709,"Austin, TX", USA
78710,"Austin, TX", USA
78711,"Austin, TX", USA
78712,"Austin, TX", USA
78713,"Austin, TX", USA
78714,"Austin, TX", USA
78715,"Austin, TX", USA
78716,"Austin, TX", USA
78717,"Austin, TX", USA
78718,"Austin, TX", USA
78719,"Austin, TX", USA
78720,"Austin, TX", USA
78721,"Austin, TX", USA
78722,"Austin, TX", USA
78723,"Austin, TX", USA
78724,"Austin, TX", USA
78725,"Austin, TX", USA
78726,"Austin, TX", USA
78727,"Austin, TX", USA
78728,"Austin, TX", USA
78729,"Austin, TX", USA
78730,"Austin, TX", USA
78731,"Austin, TX", USA
78732,"Austin, TX", USA
78733,"Austin, TX", USA
78734,"Austin, TX", USA
78735,"Austin, TX", USA
78736,"Austin, TX", USA
78737,"Austin, TX", USA
78738,"Austin, TX", USA
78739,"Austin, TX", USA
78741,"Austin, TX", USA
78742,"Austin, TX", USA
78744,"Austin, TX", USA
78745,"Austin, TX", USA
78746,"Austin, TX", USA
78747,"Austin, TX", USA
78748,"Austin, TX", USA
78749,"Austin, TX", USA
78750,"Austin, TX", USA
78751,"Austin, TX", USA
78752,"Austin, TX", USA
78753,"Austin, TX", USA
78754,"Austin, TX", USA
78755,"Austin, TX", USA
78756,"Austin, TX", USA
78757,"Austin, TX", USA
78758,"Austin, TX", USA
78759,"Austin, TX", USA
78760,"Austin, TX", USA
78761,"Austin, TX", USA
78762,"Austin, TX", USA
78763,"Austin, TX", USA
78764,"Austin, TX", USA
78765,"Austin, TX", USA
78766,"Austin, TX", USA
78767,"Austin, TX", USA
78768,"Austin, TX", USA
78769,"Austin, TX", USA
78772,"Austin, TX", USA
78773,"Austin, TX", USA
78774,"Austin, TX", USA
78778,"Austin, TX", USA
78779,"Austin, TX", USA
78783,"Austin, TX", USA
78799,"Austin, TX", USA
78801,"Uvalde, TX", USA
78802,"Uvalde, TX", USA
78827,"Asherton, TX", USA
78828,"Barksdale, TX", USA
78829,"Batesville, TX", USA
78830,"Big Wells, TX", USA
78832,"Brackettville, TX", USA
78833,"Camp Wood, TX", USA
78834,"Carrizo Springs, TX", USA
78836,"Catarina, TX", USA
78837,"Comstock, TX", USA
78838,"Concan, TX", USA
78839,"Crystal City, TX", USA
78840,"Del Rio, TX", USA
78841,"Del Rio, TX", USA
78842,"Del Rio, TX", USA
78843,"Laughlin Afb, TX", USA
78847,"Del Rio, TX", USA
78850,"D Hanis, TX", USA
78851,"Dryden, TX", USA
78852,"Eagle Pass, TX", USA
78853,"Eagle Pass, TX", USA
78860,"El Indio, TX", USA
78861,"Hondo, TX", USA
78870,"Knippa, TX", USA
78871,"Langtry, TX", USA
78872,"La Pryor, TX", USA
78873,"Leakey, TX", USA
78879,"Rio Frio, TX", USA
78880,"Rocksprings, TX", USA
78881,"Sabinal, TX", USA
78883,"Tarpley, TX", USA
78884,"Utopia, TX", USA
78885,"Vanderpool, TX", USA
78886,"Yancey, TX", USA
78931,"Bleiblerville, TX", USA
78932,"Carmine, TX", USA
78933,"Cat Spring, TX", USA
78934,"Columbus, TX", USA
78935,"Alleyton, TX", USA
78938,"Ellinger, TX", USA
78940,"Fayetteville, TX", USA
78941,"Flatonia, TX", USA
78942,"Giddings, TX", USA
78943,"Glidden, TX", USA
78944,"Industry, TX", USA
78945,"La Grange, TX", USA
78946,"Ledbetter, TX", USA
78947,"Lexington, TX", USA
78948,"Lincoln, TX", USA
78949,"Muldoon, TX", USA
78950,"New Ulm, TX", USA
78951,"Oakland, TX", USA
78952,"Plum, TX", USA
78953,"Rosanky, TX", USA
78954,"Round Top, TX", USA
78956,"Schulenburg, TX", USA
78957,"Smithville, TX", USA
78959,"Waelder, TX", USA
78960,"Warda, TX", USA
78961,"Warrenton, TX", USA
78962,"Weimar, TX", USA
78963,"West Point, TX", USA
79001,"Adrian, TX", USA
79002,"Alanreed, TX", USA
79003,"Allison, TX", USA
79005,"Booker, TX", USA
79007,"Borger, TX", USA
79008,"Borger, TX", USA
79009,"Bovina, TX", USA
79010,"Boys Ranch, TX", USA
79011,"Briscoe, TX", USA
79012,"Bushland, TX", USA
79013,"Cactus, TX", USA
79014,"Canadian, TX", USA
79015,"Canyon, TX", USA
79016,"Canyon, TX", USA
79018,"Channing, TX", USA
79019,"Claude, TX", USA
79021,"Cotton Center, TX", USA
79022,"Dalhart, TX", USA
79024,"Darrouzett, TX", USA
79025,"Dawn, TX", USA
79027,"Dimmitt, TX", USA
79029,"Dumas, TX", USA
79031,"Earth, TX", USA
79032,"Edmonson, TX", USA
79033,"Farnsworth, TX", USA
79034,"Follett, TX", USA
79035,"Friona, TX", USA
79036,"Fritch, TX", USA
79039,"Groom, TX", USA
79040,"Gruver, TX", USA
79041,"Hale Center, TX", USA
79042,"Happy, TX", USA
79043,"Hart, TX", USA
79044,"Hartley, TX", USA
79045,"Hereford, TX", USA
79046,"Higgins, TX", USA
79051,"Kerrick, TX", USA
79052,"Kress, TX", USA
79053,"Lazbuddie, TX", USA
79054,"Lefors, TX", USA
79056,"Lipscomb, TX", USA
79057,"Mclean, TX", USA
79058,"Masterson, TX", USA
79059,"Miami, TX", USA
79061,"Mobeetie, TX", USA
79062,"Morse, TX", USA
79063,"Nazareth, TX", USA
79064,"Olton, TX", USA
79065,"Pampa, TX", USA
79066,"Pampa, TX", USA
79068,"Panhandle, TX", USA
79070,"Perryton, TX", USA
79072,"Plainview, TX", USA
79073,"Plainview, TX", USA
79077,"Sam Norwood, TX", USA
79078,"Sanford, TX", USA
79079,"Shamrock, TX", USA
79080,"Skellytown, TX", USA
79081,"Spearman, TX", USA
79082,"Springlake, TX", USA
79083,"Stinnett, TX", USA
79084,"Stratford, TX", USA
79085,"Summerfield, TX", USA
79086,"Sunray, TX", USA
79087,"Texline, TX", USA
79088,"Tulia, TX", USA
79091,"Umbarger, TX", USA
79092,"Vega, TX", USA
79093,"Waka, TX", USA
79094,"Wayside, TX", USA
79095,"Wellington, TX", USA
79096,"Wheeler, TX", USA
79097,"White Deer, TX", USA
79098,"Wildorado, TX", USA
79101,"Amarillo, TX", USA
79102,"Amarillo, TX", USA
79103,"Amarillo, TX", USA
79104,"Amarillo, TX", USA
79105,"Amarillo, TX", USA
79106,"Amarillo, TX", USA
79107,"Amarillo, TX", USA
79108,"Amarillo, TX", USA
79109,"Amarillo, TX", USA
79110,"Amarillo, TX", USA
79111,"Amarillo, TX", USA
79114,"Amarillo, TX", USA
79116,"Amarillo, TX", USA
79117,"Amarillo, TX", USA
79118,"Amarillo, TX", USA
79119,"Amarillo, TX", USA
79120,"Amarillo, TX", USA
79121,"Amarillo, TX", USA
79124,"Amarillo, TX", USA
79159,"Amarillo, TX", USA
79166,"Amarillo, TX", USA
79168,"Amarillo, TX", USA
79172,"Amarillo, TX", USA
79174,"Amarillo, TX", USA
79178,"Amarillo, TX", USA
79185,"Amarillo, TX", USA
79189,"Amarillo, TX", USA
79201,"Childress, TX", USA
79220,"Afton, TX", USA
79221,"Aiken, TX", USA
79223,"Cee Vee, TX", USA
79225,"Chillicothe, TX", USA
79226,"Clarendon, TX", USA
79227,"Crowell, TX", USA
79229,"Dickens, TX", USA
79230,"Dodson, TX", USA
79231,"Dougherty, TX", USA
79233,"Estelline, TX", USA
79234,"Flomot, TX", USA
79235,"Floydada, TX", USA
79236,"Guthrie, TX", USA
79237,"Hedley, TX", USA
79239,"Lakeview, TX", USA
79240,"Lelia Lake, TX", USA
79241,"Lockney, TX", USA
79243,"Mcadoo, TX", USA
79244,"Matador, TX", USA
79245,"Memphis, TX", USA
79247,"Odell, TX", USA
79248,"Paducah, TX", USA
79250,"Petersburg, TX", USA
79251,"Sacramento, TX", USA
79252,"Quanah, TX", USA
79255,"Quitaque, TX", USA
79256,"Roaring Springs, TX", USA
79257,"Silverton, TX", USA
79258,"South Plains, TX", USA
79259,"Tell, TX", USA
79261,"Turkey, TX", USA
79311,"Abernathy, TX", USA
79312,"Amherst, TX", USA
79313,"Anton, TX", USA
79314,"Bledsoe, TX", USA
79316,"Brownfield, TX", USA
79322,"Crosbyton, TX", USA
79323,"Denver City, TX", USA
79324,"Enochs, TX", USA
79325,"Farwell, TX", USA
79326,"Fieldton, TX", USA
79329,"Idalou, TX", USA
79330,"Justiceburg, TX", USA
79331,"Lamesa, TX", USA
79336,"Levelland, TX", USA
79338,"Levelland, TX", USA
79339,"Littlefield, TX", USA
79342,"Loop, TX", USA
79343,"Lorenzo, TX", USA
79344,"Maple, TX", USA
79345,"Meadow, TX", USA
79346,"Morton, TX", USA
79347,"Muleshoe, TX", USA
79350,"New Deal, TX", USA
79351,"Odonnell, TX", USA
79353,"Pep, TX", USA
79355,"Plains, TX", USA
79356,"Post, TX", USA
79357,"Ralls, TX", USA
79358,"Ropesville, TX", USA
79359,"Seagraves, TX", USA
79360,"Seminole, TX", USA
79363,"Shallowater, TX", USA
79364,"Slaton, TX", USA
79366,"Ransom Canyon, TX", USA
79367,"Smyer, TX", USA
79369,"Spade, TX", USA
79370,"Spur, TX", USA
79371,"Sudan, TX", USA
79372,"Sundown, TX", USA
79373,"Tahoka, TX", USA
79376,"Tokio, TX", USA
79377,"Welch, TX", USA
79378,"Wellman, TX", USA
79379,"Whiteface, TX", USA
79380,"Whitharral, TX", USA
79381,"Wilson, TX", USA
79382,"Wolfforth, TX", USA
79383,"New Home, TX", USA
79401,"Lubbock, TX", USA
79402,"Lubbock, TX", USA
79403,"Lubbock, TX", USA
79404,"Lubbock, TX", USA
79405,"Lubbock, TX", USA
79406,"Lubbock, TX", USA
79407,"Lubbock, TX", USA
79408,"Lubbock, TX", USA
79409,"Lubbock, TX", USA
79410,"Lubbock, TX", USA
79411,"Lubbock, TX", USA
79412,"Lubbock, TX", USA
79413,"Lubbock, TX", USA
79414,"Lubbock, TX", USA
79415,"Lubbock, TX", USA
79416,"Lubbock, TX", USA
79423,"Lubbock, TX", USA
79424,"Lubbock, TX", USA
79430,"Lubbock, TX", USA
79452,"Lubbock, TX", USA
79453,"Lubbock, TX", USA
79457,"Lubbock, TX", USA
79464,"Lubbock, TX", USA
79490,"Lubbock, TX", USA
79491,"Lubbock, TX", USA
79493,"Lubbock, TX", USA
79499,"Lubbock, TX", USA
79501,"Anson, TX", USA
79502,"Aspermont, TX", USA
79503,"Avoca, TX", USA
79504,"Baird, TX", USA
79505,"Benjamin, TX", USA
79506,"Blackwell, TX", USA
79508,"Buffalo Gap, TX", USA
79510,"Clyde, TX", USA
79511,"Coahoma, TX", USA
79512,"Colorado City, TX", USA
79516,"Dunn, TX", USA
79517,"Fluvanna, TX", USA
79518,"Girard, TX", USA
79519,"Goldsboro, TX", USA
79520,"Hamlin, TX", USA
79521,"Haskell, TX", USA
79525,"Hawley, TX", USA
79526,"Hermleigh, TX", USA
79527,"Ira, TX", USA
79528,"Jayton, TX", USA
79529,"Knox City, TX", USA
79530,"Lawn, TX", USA
79532,"Loraine, TX", USA
79533,"Lueders, TX", USA
79534,"Mc Caulley, TX", USA
79535,"Maryneal, TX", USA
79536,"Merkel, TX", USA
79537,"Nolan, TX", USA
79538,"Novice, TX", USA
79539,"O Brien, TX", USA
79540,"Old Glory, TX", USA
79541,"Ovalo, TX", USA
79543,"Roby, TX", USA
79544,"Rochester, TX", USA
79545,"Roscoe, TX", USA
79546,"Rotan, TX", USA
79547,"Rule, TX", USA
